,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
8393,,,0.002,66.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.289,2666.0,,eran,66.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
8394,,,0.002,66.0,convMedGTANH__Point.onnx,unsat,35.001,166.0,,eran,66.0 convMedGTANH__Point.onnx 0.002,1,1,True
8424,,,0.002,66.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.817,3666.0,,eran,66.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8429,,,0.002,66.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.901,2566.0,,eran,66.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
8430,,,0.002,66.0,ffnnTANH__Point_6_500.onnx,unsat,4.137,766.0,,eran,66.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
8522,,,0.002,67.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,33.403,1167.0,,eran,67.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
8525,,,0.002,67.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.178,2667.0,,eran,67.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
8527,,,0.002,67.0,convMedGTANH__Point.onnx,unsat,1.057,167.0,,eran,67.0 convMedGTANH__Point.onnx 0.002,1,1,True
8558,,,0.002,67.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,63.907,3667.0,,eran,67.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8561,,,0.002,67.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.146,2567.0,,eran,67.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
8562,,,0.002,67.0,ffnnTANH__Point_6_500.onnx,unsat,3.944,767.0,,eran,67.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
8653,,,0.002,68.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,36.319,1168.0,,eran,68.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
8657,,,0.002,68.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,35.029,2668.0,,eran,68.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9086,,,0.002,70.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.734,3670.0,,eran,70.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9091,,,0.002,70.0,ffnnTANH__Point_6_500.onnx,unsat,4.211,770.0,,eran,70.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
85,,,0.002,0.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.393,2600.0,,eran,0.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9578,,,0.002,74.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,34.741,1174.0,,eran,74.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9583,,,0.002,74.0,convMedGTANH__Point.onnx,unsat,1.438,174.0,,eran,74.0 convMedGTANH__Point.onnx 0.002,1,1,True
9612,,,0.002,74.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.811,3674.0,,eran,74.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9617,,,0.002,74.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.664,2574.0,,eran,74.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9618,,,0.002,74.0,ffnnTANH__Point_6_500.onnx,unsat,4.725,774.0,,eran,74.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9708,,,0.002,75.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.305,1175.0,,eran,75.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9711,,,0.002,75.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.426,2675.0,,eran,75.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9715,,,0.002,75.0,convMedGTANH__Point.onnx,unsat,34.6,175.0,,eran,75.0 convMedGTANH__Point.onnx 0.002,1,1,True
9744,,,0.002,75.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.029,3675.0,,eran,75.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9747,,,0.002,75.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.099,2575.0,,eran,75.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9752,,,0.002,75.0,ffnnTANH__Point_6_500.onnx,unsat,3.966,775.0,,eran,75.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9840,,,0.002,76.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.715,1176.0,,eran,76.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9843,,,0.002,76.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.818,2676.0,,eran,76.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9848,,,0.002,76.0,convMedGTANH__Point.onnx,unsat,9.02,176.0,,eran,76.0 convMedGTANH__Point.onnx 0.002,1,1,True
9878,,,0.002,76.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.458,3676.0,,eran,76.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9881,,,0.002,76.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.821,2576.0,,eran,76.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9581,,,0.002,74.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.436,2674.0,,eran,74.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9487,,,0.002,73.0,ffnnTANH__Point_6_500.onnx,unsat,3.599,773.0,,eran,73.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9182,,,0.002,71.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,38.032,1171.0,,eran,71.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9483,,,0.002,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.055,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9184,,,0.002,71.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.668,2671.0,,eran,71.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9188,,,0.002,71.0,convMedGTANH__Point.onnx,unsat,36.934,171.0,,eran,71.0 convMedGTANH__Point.onnx 0.002,1,1,True
9216,,,0.002,71.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,69.18,3671.0,,eran,71.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9220,,,0.002,71.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.874,2571.0,,eran,71.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9222,,,0.002,71.0,ffnnTANH__Point_6_500.onnx,unsat,3.947,771.0,,eran,71.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9312,,,0.002,72.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,9.066,1172.0,,eran,72.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9317,,,0.002,72.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.56,2672.0,,eran,72.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9320,,,0.002,72.0,convMedGTANH__Point.onnx,unsat,38.175,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.002,1,1,True
9350,,,0.002,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,65.819,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
9351,,,0.002,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.835,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
9356,,,0.002,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.179,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9446,,,0.002,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.946,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9448,,,0.002,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.766,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
9450,,,0.002,73.0,convMedGTANH__Point.onnx,unsat,35.078,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.002,1,1,True
9480,,,0.002,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.845,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8296,,,0.002,65.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.139,2565.0,,eran,65.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
8294,,,0.002,65.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.887,3665.0,,eran,65.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8262,,,0.002,65.0,convMedGTANH__Point.onnx,unsat,33.744,165.0,,eran,65.0 convMedGTANH__Point.onnx 0.002,1,1,True
7072,,,0.002,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.377,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7106,,,0.002,57.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.966,3657.0,,eran,57.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7108,,,0.002,57.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.826,2557.0,,eran,57.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7112,,,0.002,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.383,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7201,,,0.002,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.225,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7203,,,0.002,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.236,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7208,,,0.002,58.0,convMedGTANH__Point.onnx,unsat,1.2,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.002,1,1,True
7236,,,0.002,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.023,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7240,,,0.002,58.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.359,2558.0,,eran,58.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7243,,,0.002,58.0,ffnnTANH__Point_6_500.onnx,unsat,4.258,758.0,,eran,58.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7334,,,0.002,59.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.247,1159.0,,eran,59.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7337,,,0.002,59.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.24,2659.0,,eran,59.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7340,,,0.002,59.0,convMedGTANH__Point.onnx,unsat,1.312,159.0,,eran,59.0 convMedGTANH__Point.onnx 0.002,1,1,True
7370,,,0.002,59.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.65,3659.0,,eran,59.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7373,,,0.002,59.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.901,2559.0,,eran,59.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7375,,,0.002,59.0,ffnnTANH__Point_6_500.onnx,unsat,4.362,759.0,,eran,59.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7076,,,0.002,57.0,convMedGTANH__Point.onnx,unsat,1.657,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.002,1,1,True
7068,,,0.002,57.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.553,1157.0,,eran,57.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
8259,,,0.002,65.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.501,2665.0,,eran,65.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
6978,,,0.002,56.0,ffnnTANH__Point_6_500.onnx,unsat,3.684,756.0,,eran,56.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
6680,,,0.002,54.0,convMedGTANH__Point.onnx,unsat,35.383,154.0,,eran,54.0 convMedGTANH__Point.onnx 0.002,1,1,True
6709,,,0.002,54.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.056,3654.0,,eran,54.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
6713,,,0.002,54.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,64.488,2554.0,,eran,54.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
6714,,,0.002,54.0,ffnnTANH__Point_6_500.onnx,unsat,4.14,754.0,,eran,54.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
6804,,,0.002,55.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,9.206,1155.0,,eran,55.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
6807,,,0.002,55.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.723,2655.0,,eran,55.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
6812,,,0.002,55.0,convMedGTANH__Point.onnx,unsat,35.089,155.0,,eran,55.0 convMedGTANH__Point.onnx 0.002,1,1,True
6842,,,0.002,55.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,69.881,3655.0,,eran,55.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
6844,,,0.002,55.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.808,2555.0,,eran,55.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
6846,,,0.002,55.0,ffnnTANH__Point_6_500.onnx,unsat,3.944,755.0,,eran,55.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
6938,,,0.002,56.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.849,1156.0,,eran,56.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
6939,,,0.002,56.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.403,2656.0,,eran,56.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
6942,,,0.002,56.0,convMedGTANH__Point.onnx,unsat,32.334,156.0,,eran,56.0 convMedGTANH__Point.onnx 0.002,1,1,True
6972,,,0.002,56.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.796,3656.0,,eran,56.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
6975,,,0.002,56.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.708,2556.0,,eran,56.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7466,,,0.002,6.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.215,1106.0,,eran,6.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7468,,,0.002,6.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,34.119,2606.0,,eran,6.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7472,,,0.002,6.0,convMedGTANH__Point.onnx,unsat,8.731,106.0,,eran,6.0 convMedGTANH__Point.onnx 0.002,1,1,True
7500,,,0.002,6.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.787,3606.0,,eran,6.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7901,,,0.002,62.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.912,2562.0,,eran,62.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7904,,,0.002,62.0,ffnnTANH__Point_6_500.onnx,unsat,4.213,762.0,,eran,62.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7994,,,0.002,63.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.507,1163.0,,eran,63.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7996,,,0.002,63.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.608,2663.0,,eran,63.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7998,,,0.002,63.0,convMedGTANH__Point.onnx,unsat,1.482,163.0,,eran,63.0 convMedGTANH__Point.onnx 0.002,1,1,True
8028,,,0.002,63.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.862,3663.0,,eran,63.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8033,,,0.002,63.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.16,2563.0,,eran,63.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
8034,,,0.002,63.0,ffnnTANH__Point_6_500.onnx,unsat,63.393,763.0,,eran,63.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
8126,,,0.002,64.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,32.891,1164.0,,eran,64.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
8128,,,0.002,64.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.877,2664.0,,eran,64.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
8132,,,0.002,64.0,convMedGTANH__Point.onnx,unsat,37.183,164.0,,eran,64.0 convMedGTANH__Point.onnx 0.002,1,1,True
8162,,,0.002,64.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,69.337,3664.0,,eran,64.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
8165,,,0.002,64.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,66.258,2564.0,,eran,64.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
8166,,,0.002,64.0,ffnnTANH__Point_6_500.onnx,unsat,4.201,764.0,,eran,64.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
8256,,,0.002,65.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.496,1165.0,,eran,65.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7896,,,0.002,62.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.122,3662.0,,eran,62.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7866,,,0.002,62.0,convMedGTANH__Point.onnx,unsat,35.284,162.0,,eran,62.0 convMedGTANH__Point.onnx 0.002,1,1,True
7863,,,0.002,62.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.192,2662.0,,eran,62.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7637,,,0.002,60.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.77,2560.0,,eran,60.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7505,,,0.002,6.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,61.926,2506.0,,eran,6.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7507,,,0.002,6.0,ffnnTANH__Point_6_500.onnx,unsat,3.752,706.0,,eran,6.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7598,,,0.002,60.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.842,1160.0,,eran,60.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7601,,,0.002,60.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,32.229,2660.0,,eran,60.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7602,,,0.002,60.0,convMedGTANH__Point.onnx,unsat,9.055,160.0,,eran,60.0 convMedGTANH__Point.onnx 0.002,1,1,True
7634,,,0.002,60.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.536,3660.0,,eran,60.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7638,,,0.002,60.0,ffnnTANH__Point_6_500.onnx,unsat,3.643,760.0,,eran,60.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
7862,,,0.002,62.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,8.588,1162.0,,eran,62.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7729,,,0.002,61.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,36.253,1161.0,,eran,61.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
7732,,,0.002,61.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.419,2661.0,,eran,61.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
7734,,,0.002,61.0,convMedGTANH__Point.onnx,unsat,37.083,161.0,,eran,61.0 convMedGTANH__Point.onnx 0.002,1,1,True
7765,,,0.002,61.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.81,3661.0,,eran,61.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.002,1,1,True
7769,,,0.002,61.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.191,2561.0,,eran,61.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.002,1,1,True
7772,,,0.002,61.0,ffnnTANH__Point_6_500.onnx,unsat,4.201,761.0,,eran,61.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9883,,,0.002,76.0,ffnnTANH__Point_6_500.onnx,unsat,3.885,776.0,,eran,76.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
9972,,,0.002,77.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,33.731,1177.0,,eran,77.0 convMedGTANH__PGDK_w_0.0078.onnx 0.002,1,1,True
9975,,,0.002,77.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.376,2677.0,,eran,77.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
11996,,,0.002,90.0,ffnnTANH__Point_6_500.onnx,unsat,4.396,790.0,,eran,90.0 ffnnTANH__Point_6_500.onnx 0.002,1,1,True
12089,,,0.002,91.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.209,2691.0,,eran,91.0 convMedGTANH__PGDK_w_0.0313.onnx 0.002,1,1,True
