,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
42352,,mnist,0.025,N12,MNIST_P28_N12,unsat,57.1699,2752.0,verinet,MNIST_P28_N12 N12 0.025,True,1,1
42378,,mnist,0.025,N22,MNIST_P65_N22,unsat,58.646,2778.0,verinet,MNIST_P65_N22 N22 0.025,True,1,1
42380,,mnist,0.025,N22,MNIST_P59_N22,unsat,58.0518,2780.0,verinet,MNIST_P59_N22 N22 0.025,True,1,1
42386,,mnist,0.025,N22,MNIST_P69_N22,sat,25.1084,2786.0,verinet,MNIST_P69_N22 N22 0.025,True,1,1
42464,,mnist,0.025,N22,MNIST_P46_N22,sat,48.3743,2864.0,verinet,MNIST_P46_N22 N22 0.025,True,1,1
42467,,mnist,0.025,N22,MNIST_P41_N22,unsat,61.2634,2867.0,verinet,MNIST_P41_N22 N22 0.025,True,1,1
42535,,mnist,0.025,N22,MNIST_P67_N22,unsat,61.4733,2935.0,verinet,MNIST_P67_N22 N22 0.025,True,1,1
42541,,mnist,0.025,N33,MNIST_P91_N33,unsat,60.8404,2941.0,verinet,MNIST_P91_N33 N33 0.025,True,1,1
42543,,mnist,0.025,N22,MNIST_P23_N22,unsat,60.4439,2943.0,verinet,MNIST_P23_N22 N22 0.025,True,1,1
42114,,mnist,0.025,N22,MNIST_P11_N22,unsat,60.3975,2514.0,verinet,MNIST_P11_N22 N22 0.025,True,1,1
42079,,mnist,0.025,N12,MNIST_P82_N12,unsat,61.0785,2479.0,verinet,MNIST_P82_N12 N12 0.025,True,1,1
41611,,mnist,0.025,N22,MNIST_P9_N22,unsat,59.2374,2011.0,verinet,MNIST_P9_N22 N22 0.025,True,1,1
42075,,mnist,0.025,N33,MNIST_P3_N33,unsat,59.2884,2475.0,verinet,MNIST_P3_N33 N33 0.025,True,1,1
41625,,mnist,0.025,N12,MNIST_P75_N12,sat,19.7539,2025.0,verinet,MNIST_P75_N12 N12 0.025,True,1,1
41647,,mnist,0.025,N22,MNIST_P8_N22,unsat,61.0937,2047.0,verinet,MNIST_P8_N22 N22 0.025,True,1,1
41651,,mnist,0.025,N33,MNIST_P20_N33,unsat,59.2679,2051.0,verinet,MNIST_P20_N33 N33 0.025,True,1,1
41664,,mnist,0.025,N22,MNIST_P92_N22,sat,34.703,2064.0,verinet,MNIST_P92_N22 N22 0.025,True,1,1
41666,,mnist,0.025,N33,MNIST_P28_N33,unsat,60.1679,2066.0,verinet,MNIST_P28_N33 N33 0.025,True,1,1
41682,,mnist,0.025,N22,MNIST_P74_N22,unsat,60.6749,2082.0,verinet,MNIST_P74_N22 N22 0.025,True,1,1
41714,,mnist,0.025,N33,MNIST_P27_N33,unsat,58.9343,2114.0,verinet,MNIST_P27_N33 N33 0.025,True,1,1
41722,,mnist,0.025,N12,MNIST_P13_N12,unsat,60.1301,2122.0,verinet,MNIST_P13_N12 N12 0.025,True,1,1
41737,,mnist,0.025,N22,MNIST_P20_N22,unsat,60.5783,2137.0,verinet,MNIST_P20_N22 N22 0.025,True,1,1
41739,,mnist,0.025,N22,MNIST_P82_N22,unsat,61.6457,2139.0,verinet,MNIST_P82_N22 N22 0.025,True,1,1
41741,,mnist,0.025,N22,MNIST_P31_N22,unsat,60.4028,2141.0,verinet,MNIST_P31_N22 N22 0.025,True,1,1
41769,,mnist,0.025,N33,MNIST_P65_N33,sat,7.1237,2169.0,verinet,MNIST_P65_N33 N33 0.025,True,1,1
41770,,mnist,0.025,N12,MNIST_P84_N12,unsat,58.457,2170.0,verinet,MNIST_P84_N12 N12 0.025,True,1,1
41791,,mnist,0.025,N33,MNIST_P99_N33,unsat,61.0562,2191.0,verinet,MNIST_P99_N33 N33 0.025,True,1,1
41803,,mnist,0.025,N22,MNIST_P98_N22,unsat,58.0608,2203.0,verinet,MNIST_P98_N22 N22 0.025,True,1,1
41900,,mnist,0.025,N22,MNIST_P79_N22,unsat,60.2094,2300.0,verinet,MNIST_P79_N22 N22 0.025,True,1,1
41920,,mnist,0.025,N33,MNIST_P58_N33,unsat,61.1497,2320.0,verinet,MNIST_P58_N33 N33 0.025,True,1,1
13205,,mnist,0.006,N33,MNIST_P27_N33,unsat,117.6815,5.0,verinet,MNIST_P27_N33 N33 0.006,True,1,1
41955,,mnist,0.025,N33,MNIST_P49_N33,sat,33.6799,2355.0,verinet,MNIST_P49_N33 N33 0.025,True,1,1
41958,,mnist,0.025,N12,MNIST_P6_N12,sat,8.0188,2358.0,verinet,MNIST_P6_N12 N12 0.025,True,1,1
41961,,mnist,0.025,N22,MNIST_P89_N22,unsat,62.2225,2361.0,verinet,MNIST_P89_N22 N22 0.025,True,1,1
41973,,mnist,0.025,N22,MNIST_P12_N22,unsat,61.2507,2373.0,verinet,MNIST_P12_N22 N22 0.025,True,1,1
42025,,mnist,0.025,N33,MNIST_P5_N33,unsat,59.8819,2425.0,verinet,MNIST_P5_N33 N33 0.025,True,1,1
42053,,mnist,0.025,N22,MNIST_P19_N22,unsat,60.1331,2453.0,verinet,MNIST_P19_N22 N22 0.025,True,1,1
42069,,mnist,0.025,N33,MNIST_P54_N33,unsat,60.7653,2469.0,verinet,MNIST_P54_N33 N33 0.025,True,1,1
18044,,mnist,0.004,N22,MNIST_P46_N22,unsat,81.9701,444.0,verinet,MNIST_P46_N22 N22 0.004,True,1,1
18057,,mnist,0.004,N22,MNIST_P74_N22,unsat,81.7777,457.0,verinet,MNIST_P74_N22 N22 0.004,True,1,1
18124,,mnist,0.004,N12,MNIST_P41_N12,unsat,85.6504,524.0,verinet,MNIST_P41_N12 N12 0.004,True,1,1
20358,,mnist,0.004,N33,MNIST_P48_N33,sat,66.2542,2758.0,verinet,MNIST_P48_N33 N33 0.004,True,1,1
20374,,mnist,0.004,N33,MNIST_P15_N33,unsat,72.0068,2774.0,verinet,MNIST_P15_N33 N33 0.004,True,1,1
20383,,mnist,0.004,N33,MNIST_P19_N33,sat,62.2881,2783.0,verinet,MNIST_P19_N33 N33 0.004,True,1,1
20384,,mnist,0.004,N33,MNIST_P39_N33,unsat,72.9796,2784.0,verinet,MNIST_P39_N33 N33 0.004,True,1,1
20420,,mnist,0.004,N22,MNIST_P99_N22,unsat,73.5031,2820.0,verinet,MNIST_P99_N22 N22 0.004,True,1,1
20447,,mnist,0.004,N33,MNIST_P44_N33,sat,60.8676,2847.0,verinet,MNIST_P44_N33 N33 0.004,True,1,1
20459,,mnist,0.004,N33,MNIST_P94_N33,unsat,78.0889,2859.0,verinet,MNIST_P94_N33 N33 0.004,True,1,1
20483,,mnist,0.004,N22,MNIST_P67_N22,unsat,76.2762,2883.0,verinet,MNIST_P67_N22 N22 0.004,True,1,1
20494,,mnist,0.004,N22,MNIST_P52_N22,unsat,77.8273,2894.0,verinet,MNIST_P52_N22 N22 0.004,True,1,1
20515,,mnist,0.004,N22,MNIST_P76_N22,unsat,74.1876,2915.0,verinet,MNIST_P76_N22 N22 0.004,True,1,1
20522,,mnist,0.004,N12,MNIST_P52_N12,unsat,73.6636,2922.0,verinet,MNIST_P52_N12 N12 0.004,True,1,1
20539,,mnist,0.004,N12,MNIST_P51_N12,unsat,82.8642,2939.0,verinet,MNIST_P51_N12 N12 0.004,True,1,1
20540,,mnist,0.004,N12,MNIST_P72_N12,unsat,82.3311,2940.0,verinet,MNIST_P72_N12 N12 0.004,True,1,1
20551,,mnist,0.004,N12,MNIST_P49_N12,unsat,78.7378,2951.0,verinet,MNIST_P49_N12 N12 0.004,True,1,1
20578,,mnist,0.004,N12,MNIST_P39_N12,unsat,80.4158,2978.0,verinet,MNIST_P39_N12 N12 0.004,True,1,1
20604,,mnist,0.004,N22,MNIST_P9_N22,unsat,78.5233,3004.0,verinet,MNIST_P9_N22 N22 0.004,True,1,1
20628,,mnist,0.004,N22,MNIST_P27_N22,unsat,71.336,3028.0,verinet,MNIST_P27_N22 N22 0.004,True,1,1
20639,,mnist,0.004,N33,MNIST_P13_N33,unsat,72.4887,3039.0,verinet,MNIST_P13_N33 N33 0.004,True,1,1
20648,,mnist,0.004,N22,MNIST_P80_N22,sat,50.2455,3048.0,verinet,MNIST_P80_N22 N22 0.004,True,1,1
20649,,mnist,0.004,N12,MNIST_P67_N12,unsat,72.9754,3049.0,verinet,MNIST_P67_N12 N12 0.004,True,1,1
20655,,mnist,0.004,N12,MNIST_P56_N12,unsat,70.4242,3055.0,verinet,MNIST_P56_N12 N12 0.004,True,1,1
20666,,mnist,0.004,N12,MNIST_P16_N12,unsat,69.8068,3066.0,verinet,MNIST_P16_N12 N12 0.004,True,1,1
20671,,mnist,0.004,N33,MNIST_P21_N33,unsat,73.1708,3071.0,verinet,MNIST_P21_N33 N33 0.004,True,1,1
20676,,mnist,0.004,N33,MNIST_P78_N33,unsat,76.5114,3076.0,verinet,MNIST_P78_N33 N33 0.004,True,1,1
20697,,mnist,0.004,N12,MNIST_P82_N12,unsat,75.6085,3097.0,verinet,MNIST_P82_N12 N12 0.004,True,1,1
20699,,mnist,0.004,N33,MNIST_P99_N33,unsat,73.7138,3099.0,verinet,MNIST_P99_N33 N33 0.004,True,1,1
20362,,mnist,0.004,N22,MNIST_P21_N22,unsat,72.7249,2762.0,verinet,MNIST_P21_N22 N22 0.004,True,1,1
20354,,mnist,0.004,N12,MNIST_P63_N12,unsat,73.0592,2754.0,verinet,MNIST_P63_N12 N12 0.004,True,1,1
20716,,mnist,0.004,N22,MNIST_P17_N22,unsat,79.9981,3116.0,verinet,MNIST_P17_N22 N22 0.004,True,1,1
20343,,mnist,0.004,N12,MNIST_P83_N12,unsat,72.8176,2743.0,verinet,MNIST_P83_N12 N12 0.004,True,1,1
19911,,mnist,0.004,N12,MNIST_P8_N12,unsat,92.8562,2311.0,verinet,MNIST_P8_N12 N12 0.004,True,1,1
19915,,mnist,0.004,N12,MNIST_P77_N12,unsat,91.6352,2315.0,verinet,MNIST_P77_N12 N12 0.004,True,1,1
19951,,mnist,0.004,N12,MNIST_P91_N12,unsat,78.8447,2351.0,verinet,MNIST_P91_N12 N12 0.004,True,1,1
19985,,mnist,0.004,N12,MNIST_P62_N12,unsat,86.2096,2385.0,verinet,MNIST_P62_N12 N12 0.004,True,1,1
20000,,mnist,0.004,N33,MNIST_P52_N33,unsat,83.8427,2400.0,verinet,MNIST_P52_N33 N33 0.004,True,1,1
20010,,mnist,0.004,N33,MNIST_P55_N33,unsat,79.5701,2410.0,verinet,MNIST_P55_N33 N33 0.004,True,1,1
20013,,mnist,0.004,N22,MNIST_P61_N22,unsat,83.9581,2413.0,verinet,MNIST_P61_N22 N22 0.004,True,1,1
20083,,mnist,0.004,N12,MNIST_P18_N12,unsat,78.4747,2483.0,verinet,MNIST_P18_N12 N12 0.004,True,1,1
20108,,mnist,0.004,N33,MNIST_P73_N33,unsat,85.6201,2508.0,verinet,MNIST_P73_N33 N33 0.004,True,1,1
20109,,mnist,0.004,N22,MNIST_P45_N22,unsat,82.7966,2509.0,verinet,MNIST_P45_N22 N22 0.004,True,1,1
20126,,mnist,0.004,N33,MNIST_P47_N33,unsat,79.7669,2526.0,verinet,MNIST_P47_N33 N33 0.004,True,1,1
20127,,mnist,0.004,N33,MNIST_P66_N33,unsat,79.1094,2527.0,verinet,MNIST_P66_N33 N33 0.004,True,1,1
20135,,mnist,0.004,N12,MNIST_P26_N12,unsat,76.3457,2535.0,verinet,MNIST_P26_N12 N12 0.004,True,1,1
20165,,mnist,0.004,N33,MNIST_P49_N33,sat,65.5257,2565.0,verinet,MNIST_P49_N33 N33 0.004,True,1,1
20172,,mnist,0.004,N33,MNIST_P16_N33,unsat,87.2824,2572.0,verinet,MNIST_P16_N33 N33 0.004,True,1,1
20189,,mnist,0.004,N33,MNIST_P58_N33,unsat,82.6286,2589.0,verinet,MNIST_P58_N33 N33 0.004,True,1,1
20246,,mnist,0.004,N33,MNIST_P81_N33,unsat,73.1875,2646.0,verinet,MNIST_P81_N33 N33 0.004,True,1,1
20249,,mnist,0.004,N33,MNIST_P1_N33,unsat,69.2139,2649.0,verinet,MNIST_P1_N33 N33 0.004,True,1,1
20262,,mnist,0.004,N33,MNIST_P0_N33,unsat,74.2885,2662.0,verinet,MNIST_P0_N33 N33 0.004,True,1,1
20268,,mnist,0.004,N12,MNIST_P5_N12,unsat,73.1943,2668.0,verinet,MNIST_P5_N12 N12 0.004,True,1,1
20286,,mnist,0.004,N12,MNIST_P81_N12,unsat,73.5337,2686.0,verinet,MNIST_P81_N12 N12 0.004,True,1,1
20319,,mnist,0.004,N12,MNIST_P68_N12,unsat,71.5026,2719.0,verinet,MNIST_P68_N12 N12 0.004,True,1,1
20323,,mnist,0.004,N33,MNIST_P65_N33,sat,16.0394,2723.0,verinet,MNIST_P65_N33 N33 0.004,True,1,1
20324,,mnist,0.004,N12,MNIST_P30_N12,unsat,76.1014,2724.0,verinet,MNIST_P30_N12 N12 0.004,True,1,1
20340,,mnist,0.004,N12,MNIST_P9_N12,unsat,72.4076,2740.0,verinet,MNIST_P9_N12 N12 0.004,True,1,1
20707,,mnist,0.004,N22,MNIST_P8_N22,unsat,80.9433,3107.0,verinet,MNIST_P8_N22 N22 0.004,True,1,1
20755,,mnist,0.004,N33,MNIST_P72_N33,unsat,75.3421,3155.0,verinet,MNIST_P72_N33 N33 0.004,True,1,1
18144,,mnist,0.004,N22,MNIST_P39_N22,unsat,80.8699,544.0,verinet,MNIST_P39_N22 N22 0.004,True,1,1
21127,,mnist,0.004,N22,MNIST_P53_N22,unsat,70.0066,3527.0,verinet,MNIST_P53_N22 N22 0.004,True,1,1
21151,,mnist,0.004,N33,MNIST_P61_N33,unsat,66.2929,3551.0,verinet,MNIST_P61_N33 N33 0.004,True,1,1
21170,,mnist,0.004,N12,MNIST_P98_N12,unsat,65.4039,3570.0,verinet,MNIST_P98_N12 N12 0.004,True,1,1
21173,,mnist,0.004,N22,MNIST_P63_N22,unsat,65.4952,3573.0,verinet,MNIST_P63_N22 N22 0.004,True,1,1
21194,,mnist,0.004,N12,MNIST_P23_N12,unsat,62.3825,3594.0,verinet,MNIST_P23_N12 N12 0.004,True,1,1
21206,,mnist,0.004,N12,MNIST_P36_N12,unsat,65.4561,3606.0,verinet,MNIST_P36_N12 N12 0.004,True,1,1
21229,,mnist,0.004,N12,MNIST_P58_N12,unsat,67.9126,3629.0,verinet,MNIST_P58_N12 N12 0.004,True,1,1
21231,,mnist,0.004,N12,MNIST_P95_N12,unsat,68.2386,3631.0,verinet,MNIST_P95_N12 N12 0.004,True,1,1
21241,,mnist,0.004,N12,MNIST_P31_N12,unsat,66.1742,3641.0,verinet,MNIST_P31_N12 N12 0.004,True,1,1
21246,,mnist,0.004,N22,MNIST_P48_N22,unsat,67.8879,3646.0,verinet,MNIST_P48_N22 N22 0.004,True,1,1
21268,,mnist,0.004,N22,MNIST_P56_N22,unsat,67.8162,3668.0,verinet,MNIST_P56_N22 N22 0.004,True,1,1
21279,,mnist,0.004,N12,MNIST_P57_N12,unsat,64.8144,3679.0,verinet,MNIST_P57_N12 N12 0.004,True,1,1
21286,,mnist,0.004,N22,MNIST_P98_N22,unsat,68.6844,3686.0,verinet,MNIST_P98_N22 N22 0.004,True,1,1
21287,,mnist,0.004,N33,MNIST_P8_N33,unsat,66.9289,3687.0,verinet,MNIST_P8_N33 N33 0.004,True,1,1
21364,,mnist,0.004,N22,MNIST_P31_N22,unsat,63.5911,3764.0,verinet,MNIST_P31_N22 N22 0.004,True,1,1
21375,,mnist,0.004,N33,MNIST_P37_N33,unsat,62.2619,3775.0,verinet,MNIST_P37_N33 N33 0.004,True,1,1
21420,,mnist,0.004,N22,MNIST_P36_N22,unsat,59.7365,3820.0,verinet,MNIST_P36_N22 N22 0.004,True,1,1
21498,,mnist,0.004,N12,MNIST_P34_N12,unsat,68.9973,3898.0,verinet,MNIST_P34_N12 N12 0.004,True,1,1
21502,,mnist,0.004,N22,MNIST_P60_N22,unsat,69.1814,3902.0,verinet,MNIST_P60_N22 N22 0.004,True,1,1
21514,,mnist,0.004,N33,MNIST_P20_N33,unsat,65.0397,3914.0,verinet,MNIST_P20_N33 N33 0.004,True,1,1
21517,,mnist,0.004,N33,MNIST_P67_N33,unsat,62.8523,3917.0,verinet,MNIST_P67_N33 N33 0.004,True,1,1
21542,,mnist,0.004,N22,MNIST_P90_N22,unsat,66.7347,3942.0,verinet,MNIST_P90_N22 N22 0.004,True,1,1
21543,,mnist,0.004,N12,MNIST_P48_N12,sat,62.1253,3943.0,verinet,MNIST_P48_N12 N12 0.004,True,1,1
21546,,mnist,0.004,N33,MNIST_P82_N33,unsat,68.2334,3946.0,verinet,MNIST_P82_N33 N33 0.004,True,1,1
21549,,mnist,0.004,N22,MNIST_P25_N22,unsat,66.4086,3949.0,verinet,MNIST_P25_N22 N22 0.004,True,1,1
21553,,mnist,0.004,N22,MNIST_P4_N22,unsat,65.9135,3953.0,verinet,MNIST_P4_N22 N22 0.004,True,1,1
21139,,mnist,0.004,N12,MNIST_P12_N12,unsat,68.0502,3539.0,verinet,MNIST_P12_N12 N12 0.004,True,1,1
21118,,mnist,0.004,N33,MNIST_P95_N33,unsat,72.3407,3518.0,verinet,MNIST_P95_N33 N33 0.004,True,1,1
20783,,mnist,0.004,N22,MNIST_P13_N22,unsat,77.6336,3183.0,verinet,MNIST_P13_N22 N22 0.004,True,1,1
21116,,mnist,0.004,N33,MNIST_P59_N33,unsat,70.4318,3516.0,verinet,MNIST_P59_N33 N33 0.004,True,1,1
20801,,mnist,0.004,N22,MNIST_P34_N22,unsat,78.8575,3201.0,verinet,MNIST_P34_N22 N22 0.004,True,1,1
20802,,mnist,0.004,N33,MNIST_P26_N33,unsat,76.5899,3202.0,verinet,MNIST_P26_N33 N33 0.004,True,1,1
20806,,mnist,0.004,N12,MNIST_P7_N12,unsat,79.5369,3206.0,verinet,MNIST_P7_N12 N12 0.004,True,1,1
20812,,mnist,0.004,N22,MNIST_P29_N22,unsat,79.2204,3212.0,verinet,MNIST_P29_N22 N22 0.004,True,1,1
20821,,mnist,0.004,N12,MNIST_P33_N12,unsat,77.4668,3221.0,verinet,MNIST_P33_N12 N12 0.004,True,1,1
20826,,mnist,0.004,N22,MNIST_P1_N22,unsat,77.3151,3226.0,verinet,MNIST_P1_N22 N22 0.004,True,1,1
20848,,mnist,0.004,N12,MNIST_P54_N12,unsat,78.9788,3248.0,verinet,MNIST_P54_N12 N12 0.004,True,1,1
20856,,mnist,0.004,N12,MNIST_P11_N12,unsat,72.7644,3256.0,verinet,MNIST_P11_N12 N12 0.004,True,1,1
20870,,mnist,0.004,N33,MNIST_P46_N33,sat,27.377,3270.0,verinet,MNIST_P46_N33 N33 0.004,True,1,1
20890,,mnist,0.004,N33,MNIST_P86_N33,unsat,75.7198,3290.0,verinet,MNIST_P86_N33 N33 0.004,True,1,1
20906,,mnist,0.004,N22,MNIST_P83_N22,unsat,79.3361,3306.0,verinet,MNIST_P83_N22 N22 0.004,True,1,1
20924,,mnist,0.004,N33,MNIST_P27_N33,unsat,78.9452,3324.0,verinet,MNIST_P27_N33 N33 0.004,True,1,1
20950,,mnist,0.004,N22,MNIST_P0_N22,unsat,72.7885,3350.0,verinet,MNIST_P0_N22 N22 0.004,True,1,1
20990,,mnist,0.004,N22,MNIST_P24_N22,unsat,77.1602,3390.0,verinet,MNIST_P24_N22 N22 0.004,True,1,1
21008,,mnist,0.004,N22,MNIST_P88_N22,unsat,77.737,3408.0,verinet,MNIST_P88_N22 N22 0.004,True,1,1
21013,,mnist,0.004,N12,MNIST_P92_N12,unsat,75.5492,3413.0,verinet,MNIST_P92_N12 N12 0.004,True,1,1
21029,,mnist,0.004,N22,MNIST_P93_N22,unsat,73.4619,3429.0,verinet,MNIST_P93_N22 N22 0.004,True,1,1
21031,,mnist,0.004,N33,MNIST_P2_N33,unsat,72.735,3431.0,verinet,MNIST_P2_N33 N33 0.004,True,1,1
21051,,mnist,0.004,N12,MNIST_P14_N12,unsat,72.1845,3451.0,verinet,MNIST_P14_N12 N12 0.004,True,1,1
21053,,mnist,0.004,N33,MNIST_P76_N33,unsat,71.7313,3453.0,verinet,MNIST_P76_N33 N33 0.004,True,1,1
21066,,mnist,0.004,N12,MNIST_P73_N12,unsat,71.0594,3466.0,verinet,MNIST_P73_N12 N12 0.004,True,1,1
21083,,mnist,0.004,N22,MNIST_P32_N22,unsat,71.1111,3483.0,verinet,MNIST_P32_N22 N22 0.004,True,1,1
21097,,mnist,0.004,N22,MNIST_P73_N22,unsat,70.5783,3497.0,verinet,MNIST_P73_N22 N22 0.004,True,1,1
21098,,mnist,0.004,N33,MNIST_P92_N33,unsat,70.5792,3498.0,verinet,MNIST_P92_N33 N33 0.004,True,1,1
21102,,mnist,0.004,N22,MNIST_P78_N22,unsat,71.4399,3502.0,verinet,MNIST_P78_N22 N22 0.004,True,1,1
19895,,mnist,0.004,N22,MNIST_P12_N22,unsat,89.2456,2295.0,verinet,MNIST_P12_N22 N22 0.004,True,1,1
19883,,mnist,0.004,N22,MNIST_P38_N22,unsat,89.2961,2283.0,verinet,MNIST_P38_N22 N22 0.004,True,1,1
19865,,mnist,0.004,N33,MNIST_P70_N33,unsat,86.8401,2265.0,verinet,MNIST_P70_N33 N33 0.004,True,1,1
18569,,mnist,0.004,N33,MNIST_P50_N33,unsat,82.5045,969.0,verinet,MNIST_P50_N33 N33 0.004,True,1,1
18603,,mnist,0.004,N22,MNIST_P42_N22,unsat,78.7988,1003.0,verinet,MNIST_P42_N22 N22 0.004,True,1,1
18619,,mnist,0.004,N22,MNIST_P91_N22,unsat,76.1187,1019.0,verinet,MNIST_P91_N22 N22 0.004,True,1,1
18629,,mnist,0.004,N22,MNIST_P40_N22,unsat,78.3696,1029.0,verinet,MNIST_P40_N22 N22 0.004,True,1,1
18645,,mnist,0.004,N12,MNIST_P53_N12,unsat,72.9877,1045.0,verinet,MNIST_P53_N12 N12 0.004,True,1,1
18649,,mnist,0.004,N33,MNIST_P84_N33,unsat,75.1843,1049.0,verinet,MNIST_P84_N33 N33 0.004,True,1,1
18676,,mnist,0.004,N12,MNIST_P66_N12,unsat,71.6179,1076.0,verinet,MNIST_P66_N12 N12 0.004,True,1,1
18686,,mnist,0.004,N12,MNIST_P2_N12,unsat,73.727,1086.0,verinet,MNIST_P2_N12 N12 0.004,True,1,1
18695,,mnist,0.004,N12,MNIST_P10_N12,unsat,73.7296,1095.0,verinet,MNIST_P10_N12 N12 0.004,True,1,1
18714,,mnist,0.004,N12,MNIST_P97_N12,unsat,71.4324,1114.0,verinet,MNIST_P97_N12 N12 0.004,True,1,1
18720,,mnist,0.004,N12,MNIST_P75_N12,unsat,71.0161,1120.0,verinet,MNIST_P75_N12 N12 0.004,True,1,1
18728,,mnist,0.004,N33,MNIST_P18_N33,sat,9.52,1128.0,verinet,MNIST_P18_N33 N33 0.004,True,1,1
18745,,mnist,0.004,N12,MNIST_P78_N12,unsat,71.8768,1145.0,verinet,MNIST_P78_N12 N12 0.004,True,1,1
18761,,mnist,0.004,N33,MNIST_P83_N33,sat,61.0772,1161.0,verinet,MNIST_P83_N33 N33 0.004,True,1,1
18765,,mnist,0.004,N22,MNIST_P79_N22,unsat,73.0895,1165.0,verinet,MNIST_P79_N22 N22 0.004,True,1,1
18788,,mnist,0.004,N12,MNIST_P13_N12,unsat,74.7516,1188.0,verinet,MNIST_P13_N12 N12 0.004,True,1,1
18800,,mnist,0.004,N12,MNIST_P55_N12,unsat,72.0838,1200.0,verinet,MNIST_P55_N12 N12 0.004,True,1,1
18838,,mnist,0.004,N12,MNIST_P96_N12,unsat,73.6125,1238.0,verinet,MNIST_P96_N12 N12 0.004,True,1,1
18847,,mnist,0.004,N22,MNIST_P57_N22,unsat,77.8653,1247.0,verinet,MNIST_P57_N22 N22 0.004,True,1,1
18857,,mnist,0.004,N12,MNIST_P71_N12,unsat,78.409,1257.0,verinet,MNIST_P71_N12 N12 0.004,True,1,1
18883,,mnist,0.004,N33,MNIST_P77_N33,unsat,74.6439,1283.0,verinet,MNIST_P77_N33 N33 0.004,True,1,1
18887,,mnist,0.004,N22,MNIST_P23_N22,unsat,73.0995,1287.0,verinet,MNIST_P23_N22 N22 0.004,True,1,1
18912,,mnist,0.004,N12,MNIST_P32_N12,unsat,76.0774,1312.0,verinet,MNIST_P32_N12 N12 0.004,True,1,1
18941,,mnist,0.004,N33,MNIST_P10_N33,unsat,74.002,1341.0,verinet,MNIST_P10_N33 N33 0.004,True,1,1
18965,,mnist,0.004,N33,MNIST_P57_N33,unsat,72.4526,1365.0,verinet,MNIST_P57_N33 N33 0.004,True,1,1
18967,,mnist,0.004,N33,MNIST_P42_N33,sat,40.3551,1367.0,verinet,MNIST_P42_N33 N33 0.004,True,1,1
18588,,mnist,0.004,N12,MNIST_P93_N12,unsat,78.7702,988.0,verinet,MNIST_P93_N12 N12 0.004,True,1,1
18546,,mnist,0.004,N33,MNIST_P28_N33,unsat,80.2714,946.0,verinet,MNIST_P28_N33 N33 0.004,True,1,1
19839,,mnist,0.004,N33,MNIST_P97_N33,sat,20.2452,2239.0,verinet,MNIST_P97_N33 N33 0.004,True,1,1
18534,,mnist,0.004,N22,MNIST_P14_N22,unsat,85.5869,934.0,verinet,MNIST_P14_N22 N22 0.004,True,1,1
18163,,mnist,0.004,N12,MNIST_P0_N12,unsat,80.5815,563.0,verinet,MNIST_P0_N12 N12 0.004,True,1,1
18176,,mnist,0.004,N12,MNIST_P28_N12,unsat,83.1973,576.0,verinet,MNIST_P28_N12 N12 0.004,True,1,1
18192,,mnist,0.004,N12,MNIST_P50_N12,unsat,82.0364,592.0,verinet,MNIST_P50_N12 N12 0.004,True,1,1
18208,,mnist,0.004,N22,MNIST_P35_N22,unsat,78.6331,608.0,verinet,MNIST_P35_N22 N22 0.004,True,1,1
18212,,mnist,0.004,N33,MNIST_P60_N33,unsat,79.8077,612.0,verinet,MNIST_P60_N33 N33 0.004,True,1,1
18257,,mnist,0.004,N33,MNIST_P29_N33,unsat,83.1366,657.0,verinet,MNIST_P29_N33 N33 0.004,True,1,1
18258,,mnist,0.004,N33,MNIST_P90_N33,unsat,80.6413,658.0,verinet,MNIST_P90_N33 N33 0.004,True,1,1
18283,,mnist,0.004,N33,MNIST_P17_N33,unsat,79.7367,683.0,verinet,MNIST_P17_N33 N33 0.004,True,1,1
18284,,mnist,0.004,N33,MNIST_P40_N33,unsat,81.9433,684.0,verinet,MNIST_P40_N33 N33 0.004,True,1,1
18301,,mnist,0.004,N12,MNIST_P88_N12,unsat,81.3125,701.0,verinet,MNIST_P88_N12 N12 0.004,True,1,1
18327,,mnist,0.004,N22,MNIST_P72_N22,unsat,83.5138,727.0,verinet,MNIST_P72_N22 N22 0.004,True,1,1
18329,,mnist,0.004,N22,MNIST_P64_N22,unsat,80.6046,729.0,verinet,MNIST_P64_N22 N22 0.004,True,1,1
18335,,mnist,0.004,N12,MNIST_P29_N12,unsat,84.7096,735.0,verinet,MNIST_P29_N12 N12 0.004,True,1,1
18345,,mnist,0.004,N12,MNIST_P46_N12,unsat,80.3003,745.0,verinet,MNIST_P46_N12 N12 0.004,True,1,1
18349,,mnist,0.004,N22,MNIST_P50_N22,unsat,83.8068,749.0,verinet,MNIST_P50_N22 N22 0.004,True,1,1
18351,,mnist,0.004,N22,MNIST_P66_N22,unsat,79.0304,751.0,verinet,MNIST_P66_N22 N22 0.004,True,1,1
18363,,mnist,0.004,N33,MNIST_P89_N33,unsat,84.3849,763.0,verinet,MNIST_P89_N33 N33 0.004,True,1,1
18376,,mnist,0.004,N22,MNIST_P59_N22,unsat,86.9198,776.0,verinet,MNIST_P59_N22 N22 0.004,True,1,1
